LOC_NUM,Year,Month,Day,Date all same format(DD-MM-YYYY),DayofSeason,DUCK_ID,SEAS_NUM,DECADE_NUM,SEX,SexCode,AGE_NUM,HatchAdultOrUnknown,AgeSex,BM,WNG_LNGTH,FOOD_ESOPH,RAIN_STATION,Rain_CM,WSI_STATION,WSI,RIV_GAGE,GageDischarge,GageHeight,Gage_M
92,2004,1,16,16-Jan-04,59,21,25,4,2,Female,1,H,4,1061,,,"STUTTGART 9 ESE, AR US",0,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485
92,2004,1,21,21-Jan-04,64,1,25,4,1,Male,2,A,1,1248,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,6,25,4,1,Male,2,A,1,1364,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,9,25,4,1,Male,2,A,1,1288,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,10,25,4,1,Male,2,A,1,1225,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,11,25,4,1,Male,2,A,1,1428,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,13,25,4,1,Male,2,A,1,1270,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,16,25,4,1,Male,2,A,1,1216,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,17,25,4,1,Male,2,A,1,1321,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,19,25,4,1,Male,2,A,1,1233,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,24,25,4,1,Male,2,A,1,1177,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,25,25,4,1,Male,2,A,1,1315,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,26,25,4,1,Male,2,A,1,1237,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,29,25,4,1,Male,2,A,1,1296,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,31,25,4,1,Male,2,A,1,1117,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,32,25,4,1,Male,2,A,1,1230,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,35,25,4,1,Male,2,A,1,1103,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,36,25,4,1,Male,2,A,1,1213,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,38,25,4,1,Male,2,A,1,1270,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,39,25,4,1,Male,2,A,1,1474,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,40,25,4,1,Male,2,A,1,1181,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,41,25,4,1,Male,2,A,1,1226,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,46,25,4,1,Male,2,A,1,1241,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,48,25,4,1,Male,2,A,1,1189,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,2,25,4,2,Female,2,A,2,963,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,22,25,4,2,Female,2,A,2,1198,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,33,25,4,2,Female,2,A,2,1101,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,37,25,4,2,Female,2,A,2,1248,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,42,25,4,2,Female,2,A,2,1024,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,45,25,4,2,Female,2,A,2,1005,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,57,25,4,2,Female,2,A,2,1115,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,5,25,4,1,Male,1,H,3,1316,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,7,25,4,1,Male,1,H,3,1416,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,8,25,4,1,Male,1,H,3,1313,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,12,25,4,1,Male,1,H,3,1270,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,15,25,4,1,Male,1,H,3,1160,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,18,25,4,1,Male,1,H,3,1100,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,20,25,4,1,Male,1,H,3,1155,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,21,25,4,1,Male,1,H,3,1115,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,30,25,4,1,Male,1,H,3,1203,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,44,25,4,1,Male,1,H,3,1225,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,49,25,4,1,Male,1,H,3,1178,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,3,25,4,2,Female,1,H,4,1023,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,4,25,4,2,Female,1,H,4,1098,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,14,25,4,2,Female,1,H,4,1039,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,23,25,4,2,Female,1,H,4,984,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,27,25,4,2,Female,1,H,4,936,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,28,25,4,2,Female,1,H,4,999,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,34,25,4,2,Female,1,H,4,1010,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,43,25,4,2,Female,1,H,4,1160,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,47,25,4,2,Female,1,H,4,1201,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,50,25,4,2,Female,1,H,4,1014,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,51,25,4,2,Female,1,H,4,1150,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,52,25,4,2,Female,1,H,4,983,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,53,25,4,2,Female,1,H,4,1116,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,54,25,4,2,Female,1,H,4,963,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,55,25,4,2,Female,1,H,4,1009,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,56,25,4,2,Female,1,H,4,999,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,58,25,4,2,Female,1,H,4,1087,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,59,25,4,2,Female,1,H,4,1002,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,60,25,4,2,Female,1,H,4,1165,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,61,25,4,2,Female,1,H,4,1081,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,62,25,4,2,Female,1,H,4,1124,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,63,25,4,2,Female,1,H,4,980,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,64,25,4,2,Female,1,H,4,1155,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
92,2004,1,21,21-Jan-04,64,65,25,4,2,Female,1,H,4,1127,,,"STUTTGART 9 ESE, AR US",0.635,"STUTTGART 9 ESE, AR US",-2.638888889,Bayou Meto @ Lonoke,198,8.83,2.69315
100,2015,12,12,12-Dec-15,24,3,37,5,1,Male,2,A,1,1225,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,4,37,5,1,Male,2,A,1,1239,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,5,37,5,1,Male,2,A,1,1348,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,6,37,5,1,Male,2,A,1,1422,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,1,37,5,2,Female,2,A,2,989,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,7,37,5,1,Male,1,H,3,1375,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,8,37,5,1,Male,1,H,3,1126,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,9,37,5,1,Male,1,H,3,1129,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,10,37,5,1,Male,1,H,3,1217,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,11,37,5,1,Male,1,H,3,1366,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,12,37,5,1,Male,1,H,3,1385,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,1,37,5,2,Female,1,H,4,1120,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,12,12-Dec-15,24,2,37,5,2,Female,1,H,4,1170,,,"DES ARC, AR US",0,"DES ARC, AR US",-10.55555556,"White River at Georgetown, AR",61400,21.16,6.4538
100,2015,12,18,18-Dec-15,30,1,37,5,2,Female,1,H,4,1100,,,"DES ARC, AR US",0.4064,"DES ARC, AR US",-8.75,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,19,19-Dec-15,31,2,37,5,1,Male,2,A,1,1384,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,19,19-Dec-15,31,3,37,5,1,Male,2,A,1,1207,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,19,19-Dec-15,31,1,37,5,2,Female,2,A,2,1236,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,19,19-Dec-15,31,4,37,5,1,Male,1,H,3,1268,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,19,19-Dec-15,31,5,37,5,1,Male,1,H,3,1302,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,19,19-Dec-15,31,6,37,5,1,Male,1,H,3,1152,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,19,19-Dec-15,31,7,37,5,1,Male,1,H,3,971,,,"DES ARC, AR US",0.4064,"SEARCY, AR US",-6.25,"White River at Georgetown, AR",62500,21.29,6.49345
100,2015,12,20,20-Dec-15,32,1,37,5,1,Male,2,A,1,1480,,,"DES ARC, AR US",0,"SEARCY, AR US",-3.75,"White River at Georgetown, AR",62400,21.28,6.4904
100,2015,12,20,20-Dec-15,32,2,37,5,1,Male,1,H,3,1250,,,"DES ARC, AR US",0,"SEARCY, AR US",-3.75,"White River at Georgetown, AR",62400,21.28,6.4904
100,2015,12,26,26-Dec-15,38,3,37,5,1,Male,2,A,1,1301,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,4,37,5,1,Male,2,A,1,1357,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,5,37,5,1,Male,2,A,1,1162,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,6,37,5,1,Male,2,A,1,1373,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,1,37,5,2,Female,2,A,2,1092,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,2,37,5,2,Female,2,A,2,1157,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,1,37,5,1,Male,1,H,3,1106,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,2,37,5,1,Male,1,H,3,1399,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,3,37,5,1,Male,1,H,3,1338,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,1,37,5,2,Female,1,H,4,1098,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,26,26-Dec-15,38,2,37,5,2,Female,1,H,4,1146,,,"DES ARC, AR US",2.159,"SEARCY, AR US",-9.513888889,"White River at Georgetown, AR",62300,21.26,6.4843
100,2015,12,29,29-Dec-15,41,1,37,5,1,Male,2,A,1,1260,,,"DES ARC, AR US",7.493,"SEARCY, AR US",-10.13888889,"White River at Georgetown, AR",76700,22.82,6.9601
100,2015,12,29,29-Dec-15,41,2,37,5,1,Male,2,A,1,1085,,,"DES ARC, AR US",7.493,"SEARCY, AR US",-10.13888889,"White River at Georgetown, AR",76700,22.82,6.9601
100,2015,12,29,29-Dec-15,41,1,37,5,1,Male,1,H,3,1285,,,"DES ARC, AR US",7.493,"SEARCY, AR US",-10.13888889,"White River at Georgetown, AR",76700,22.82,6.9601
100,2015,12,29,29-Dec-15,41,2,37,5,1,Male,1,H,3,1120,,,"DES ARC, AR US",7.493,"SEARCY, AR US",-10.13888889,"White River at Georgetown, AR",76700,22.82,6.9601
100,2015,12,30,30-Dec-15,42,1,37,5,1,Male,2,A,1,1337,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,2,37,5,1,Male,2,A,1,1284,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,3,37,5,1,Male,2,A,1,1354,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,1,37,5,2,Female,2,A,2,992,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,3,37,5,1,Male,1,H,3,1489,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,4,37,5,1,Male,1,H,3,1401,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,5,37,5,1,Male,1,H,3,1180,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,6,37,5,1,Male,1,H,3,1220,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,7,37,5,1,Male,1,H,3,1120,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,30,30-Dec-15,42,2,37,5,2,Female,1,H,4,964,,,"DES ARC, AR US",5.5118,"SEARCY, AR US",-8.541666667,"White River at Georgetown, AR",85200,23.64,7.2102
100,2015,12,31,31-Dec-15,43,1,37,5,1,Male,2,A,1,1268,,,"DES ARC, AR US",5.461,"DES ARC, AR US",-7.222222222,"White River at Georgetown, AR",104000,25.3,7.7165
100,2015,12,31,31-Dec-15,43,2,37,5,1,Male,2,A,1,1105,,,"DES ARC, AR US",5.461,"DES ARC, AR US",-7.222222222,"White River at Georgetown, AR",104000,25.3,7.7165
100,2015,12,31,31-Dec-15,43,1,37,5,1,Male,1,H,3,1246,,,"DES ARC, AR US",5.461,"DES ARC, AR US",-7.222222222,"White River at Georgetown, AR",104000,25.3,7.7165
100,2016,1,10,10-Jan-16,53,2,37,5,1,Male,2,A,1,1389,,,"DES ARC, AR US",2.2606,"DES ARC, AR US",-6.805555556,"White River at Georgetown, AR",91300,24.21,7.38405
100,2016,1,10,10-Jan-16,53,1,37,5,2,Female,2,A,2,1009,,,"DES ARC, AR US",2.2606,"DES ARC, AR US",-6.805555556,"White River at Georgetown, AR",91300,24.21,7.38405
100,2016,1,10,10-Jan-16,53,2,37,5,2,Female,2,A,2,1239,,,"DES ARC, AR US",2.2606,"DES ARC, AR US",-6.805555556,"White River at Georgetown, AR",91300,24.21,7.38405
100,2016,1,10,10-Jan-16,53,3,37,5,1,Male,1,H,3,1246,,,"DES ARC, AR US",2.2606,"DES ARC, AR US",-6.805555556,"White River at Georgetown, AR",91300,24.21,7.38405
100,2016,1,10,10-Jan-16,53,1,37,5,2,Female,1,H,4,1260,,,"DES ARC, AR US",2.2606,"DES ARC, AR US",-6.805555556,"White River at Georgetown, AR",91300,24.21,7.38405
100,2016,1,13,13-Jan-16,56,1,37,5,1,Male,1,H,3,1278,,,"DES ARC, AR US",1.1684,"DES ARC, AR US",0.513888889,"White River at Georgetown, AR",79400,23.09,7.04245
100,2016,1,14,14-Jan-16,57,1,37,5,1,Male,2,A,1,1221,,,"DES ARC, AR US",0,"DES ARC, AR US",-0.111111111,"White River at Georgetown, AR",76600,22.81,6.95705
100,2016,1,14,14-Jan-16,57,2,37,5,1,Male,1,H,3,1226,,,"DES ARC, AR US",0,"DES ARC, AR US",-0.111111111,"White River at Georgetown, AR",76600,22.81,6.95705
100,2016,1,14,14-Jan-16,57,3,37,5,1,Male,1,H,3,1297,,,"DES ARC, AR US",0,"DES ARC, AR US",-0.111111111,"White River at Georgetown, AR",76600,22.81,6.95705
100,2016,1,14,14-Jan-16,57,4,37,5,1,Male,1,H,3,1225,,,"DES ARC, AR US",0,"DES ARC, AR US",-0.111111111,"White River at Georgetown, AR",76600,22.81,6.95705
100,2016,1,16,16-Jan-16,59,4,37,5,1,Male,2,A,1,1203,,,"DES ARC, AR US",0,"DES ARC, AR US",-6.111111111,"White River at Georgetown, AR",73200,22.46,6.8503
100,2016,1,16,16-Jan-16,59,5,37,5,1,Male,2,A,1,1300,,,"DES ARC, AR US",0,"DES ARC, AR US",-6.111111111,"White River at Georgetown, AR",73200,22.46,6.8503
100,2016,1,16,16-Jan-16,59,6,37,5,1,Male,2,A,1,1426,,,"DES ARC, AR US",0,"DES ARC, AR US",-6.111111111,"White River at Georgetown, AR",73200,22.46,6.8503
