Location,Location_ref,HAB_TYPE,LOC_NUM,Datecombined(DDMMYYYY),Year,Month,Day,Date(mm/dd/yy),Date all same format(DD-MM-YYYY),nTHDATE_OF_YEAR,ROLL_DATE,DAY_OF_DUCKSEAS,DayofSeason,WINT_PER,Dabbert_ID,DUCK_ID,EarliestDuckStartNthDay,EarliestDuckShot,Hunting Season Start Date (NotAccurate 79-83),Hunting Season DOY,SEAS_NUM,DECADE_NUM,SPECIES_NUM,SPECIES,SEX,Age(unaltered),AGE_NUM,HatchAdultOrUnknown,BM,WNG_LNGTH,FOOD_ESOPH,FoodEsophQuant(g),Date(mm/dd/yy),RAIN_STATION,PRCP_PREV3DAYS,Rain_CM,TEMP_STATION,Date(mm/dd/yy),AVG_PREV3DAYTEMP,TMAXAVGPREV3DAY,TMINAVGPREV3DAY,WSI_STATION,WSI,RIV_GAGE,GageDischarge,GageHeight,Gage_M,AgeSex,,,,,,,,,,,,,HAB_TYPE,LOC_NUM,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,21,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,974,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,24,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1054,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,25,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,971,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,26,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1058,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,27,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1131,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,28,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,985,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,29,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1161,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,30,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,906,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,31,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1128,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,32,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,939,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,33,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1065,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16122003,2003,12,16,12/16/03,16-Dec-03,350,350,25,28,2,,34,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1111,,,,12/16/03,"STUTTGART 9 ESE, AR US",0.2,0.508,"STUTTGART 9 ESE, AR US",12/16/03,2.847222222,7.592592593,0,"STUTTGART 9 ESE, AR US",-2.847222222,Bayou Meto @ Lonoke,166,8.36,2.5498,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,1,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1162,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,4,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1122,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,6,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1285,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,9,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1165,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,11,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1321,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,13,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1340,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,14,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1117,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,16,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1141,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,19,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1402,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,20,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1332,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,22,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1269,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,23,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1521,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,24,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1430,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,25,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1231,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,12,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,A,2,A,1078,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,2,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,5,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1133,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,8,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1115,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,10,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1081,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,15,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1051,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,21,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1265,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,26,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1048,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,2,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,933,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,3,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,974,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,7,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,989,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,17,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,785,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,18,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,945,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,15012004,2004,1,15,1/15/04,15-Jan-04,15,380,55,58,3,,27,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,H,1,H,1104,,,,1/15/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/15/04,6.597222222,15.18518519,2.407407407,"STUTTGART 9 ESE, AR US",-6.597222222,Bayou Meto @ Lonoke,59.9,6.82,2.0801,4,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,1,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1199,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,4,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1230,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,7,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1404,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,12,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1147,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,13,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1128,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,14,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1202,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,15,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1056,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,17,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1301,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,19,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1277,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,27,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1096,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,28,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,A,2,A,1310,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,1,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,5,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,A,2,A,1178,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,2,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,16,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,A,2,A,1101,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,2,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,22,323,19-Nov,22-Nov,326,25,4,132,Mallard,2,A,2,A,1293,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,2,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,2,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1247,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,3,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1279,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,8,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1240,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,3,,,,,,,,,,,,,,,
STUTTGART,STUTTGART,,92,16012004,2004,1,16,1/16/04,16-Jan-04,16,381,56,59,3,,10,323,19-Nov,22-Nov,326,25,4,132,Mallard,1,H,1,H,1072,,,,1/16/04,"STUTTGART 9 ESE, AR US",0,0,"STUTTGART 9 ESE, AR US",1/16/04,7.847222222,17.40740741,3.518518519,"STUTTGART 9 ESE, AR US",-7.847222222,Bayou Meto @ Lonoke,55.8,6.77,2.06485,3,,,,,,,,,,,,,,,
